family_code,dependency_code,target_field_code,target_display_value,target_identifier_code,series_code,context_json,source_workbook,source_worksheet,source_reference
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,6.000,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,6.125,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,6.250,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,6.375,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,6.500,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,6.625,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,6.750,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,6.875,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,7.000,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,7.125,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,7.250,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,7.375,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,7.500,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,7.625,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,7.750,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,7.875,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,8.000,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,8.125,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,8.250,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,8.375,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,8.500,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,8.625,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,8.750,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,8.875,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,9.000,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,9.125,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,9.250,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,9.375,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,9.500,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,9.625,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,9.750,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,9.875,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,10.000,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,10.125,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,10.250,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,10.375,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,10.500,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,10.625,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,10.750,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,10.875,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,11.000,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,11.125,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,11.250,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,11.375,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,11.500,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,11.625,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,11.750,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,11.875,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,12.000,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,12.125,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,12.250,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,12.375,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,12.500,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,12.625,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,12.750,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,12.875,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,13.000,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,13.125,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,13.250,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,13.375,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,13.500,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,13.625,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,13.750,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,13.875,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,14.000,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,14.125,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,14.250,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,14.375,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,14.500,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,14.625,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,14.750,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,14.875,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,15.000,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,15.125,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,15.250,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,15.375,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,15.500,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,15.625,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,15.750,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,15.875,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,16.000,,5500,"{""SIZE"":""3x4x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:3x4x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,4.000,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,4.125,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,4.250,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,4.375,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,4.500,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,4.625,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,4.750,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,4.875,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,5.000,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,5.125,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,5.250,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,5.375,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,5.500,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,5.625,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,5.750,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,5.875,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,6.000,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,6.125,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,6.250,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,6.375,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,6.500,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,6.625,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,6.750,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,6.875,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,7.000,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,7.125,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,7.250,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,7.375,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,7.500,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,7.625,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,7.750,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,7.875,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,8.000,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,8.125,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,8.250,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,8.375,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,8.500,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,8.625,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,8.750,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,8.875,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,9.000,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,9.125,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,9.250,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,9.375,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,9.500,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,9.625,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,9.750,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,9.875,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,10.000,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,10.125,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,10.250,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,10.375,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,10.500,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,10.625,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,10.750,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,10.875,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,11.000,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,11.125,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,11.250,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,11.375,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
FYBROC,SERIES_SIZE_IMPELLER_TRIM,IMPELLER_TRIM,11.500,,5500,"{""SIZE"":""4x6x13""}",Fybroc Attributes and Constraints.xlsx,5500,5500:4x6x13
