family_code,workbook_role,workbook_name,input_worksheet,input_range,field_code,field_name,defined_name,source_worksheet,source_range,option_code,option_description,source_cell,display_order,confidence,source_profile
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Options - Horizontal'!D3:D4,COUPLING_OPTION,Coupling Option,Coupling_Option,Options - Horizontal,D3:D4,COUPLING_INCLUDED,Coupling Included,D3,10,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Options - Horizontal'!D3:D4,COUPLING_OPTION,Coupling Option,Coupling_Option,Options - Horizontal,D3:D4,NO_COUPLING,No Coupling,D4,20,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Options - Horizontal'!E3:E6,COUPLING_GUARD,Coupling Guard,Coupling_Guard,Options - Horizontal,E3:E6,STEEL,Steel,E3,10,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Options - Horizontal'!E3:E6,COUPLING_GUARD,Coupling Guard,Coupling_Guard,Options - Horizontal,E3:E6,NO_COUPLING_GUARD,No Coupling Guard,E4,20,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Options - Horizontal'!E3:E6,COUPLING_GUARD,Coupling Guard,Coupling_Guard,Options - Horizontal,E3:E6,316_SS,316 SS,E5,30,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Options - Horizontal'!E3:E6,COUPLING_GUARD,Coupling Guard,Coupling_Guard,Options - Horizontal,E3:E6,NON_SPARKING,Non Sparking,E6,40,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Options - Horizontal'!F3:F4,BASEPLATE_OPTION,Baseplate Option,Baseplate_Option,Options - Horizontal,F3:F4,BASEPLATE_INCLUDED,Baseplate Included,F3,10,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Options - Horizontal'!F3:F4,BASEPLATE_OPTION,Baseplate Option,Baseplate_Option,Options - Horizontal,F3:F4,NO_BASEPLATE,No Baseplate,F4,20,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Options - Horizontal'!G3:G5,BASEPLATE_HARDWARE,Baseplate Hardware,BaseplateHardware,Options - Horizontal,G3:G5,303_SS,303 SS,G3,10,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Options - Horizontal'!G3:G5,BASEPLATE_HARDWARE,Baseplate Hardware,BaseplateHardware,Options - Horizontal,G3:G5,316_SS,316 SS,G4,20,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Options - Horizontal'!G3:G5,BASEPLATE_HARDWARE,Baseplate Hardware,BaseplateHardware,Options - Horizontal,G3:G5,UNNAMED,-,G5,30,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Options - Horizontal'!H3:H4,NAMEPLATE,Nameplate,NamePlate2,Options - Horizontal,H3:H4,NOT_INCLUDED,Not Included,H3,10,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Options - Horizontal'!H3:H4,NAMEPLATE,Nameplate,NamePlate2,Options - Horizontal,H3:H4,CUSTOMER_NAMEPLATE,Customer Nameplate,H4,20,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Options - Horizontal'!I3:I4,C_FACE_ADAPTER,C-Face Adapter,CFace_Adapter,Options - Horizontal,I3:I4,NOT_INCLUDED,Not Included,I3,10,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,'Options - Horizontal'!I3:I4,C_FACE_ADAPTER,C-Face Adapter,CFace_Adapter,Options - Horizontal,I3:I4,SUPPLIED_BY_FYBROC,Supplied by Fybroc,I4,20,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!D3:D5,MOTOR_OPTION,Motor Option,Motor_Option, Motor Assy,D3:D5,MOTOR_INCLUDED,Motor Included*,D3,10,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!D3:D5,MOTOR_OPTION,Motor Option,Motor_Option, Motor Assy,D3:D5,NO_MOTOR,No Motor,D4,20,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!D3:D5,MOTOR_OPTION,Motor Option,Motor_Option, Motor Assy,D3:D5,CUSTOMER_SUPPLIED,Customer Supplied,D5,30,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!E3:E5,MOTOR_CLASS,Motor Class,Motor_Class, Motor Assy,E3:E5,IMPERIAL,Imperial,E3,10,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!E3:E5,MOTOR_CLASS,Motor Class,Motor_Class, Motor Assy,E3:E5,IEC,IEC,E4,20,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!E3:E5,MOTOR_CLASS,Motor Class,Motor_Class, Motor Assy,E3:E5,UNNAMED,-,E5,30,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!F3:F5,MOTOR_ORIENTATION,Motor Orientation,Motor_Orientation, Motor Assy,F3:F5,HOR_T,Hor T,F3,10,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!F3:F5,MOTOR_ORIENTATION,Motor Orientation,Motor_Orientation, Motor Assy,F3:F5,HOR_TS,Hor TS,F4,20,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!F3:F5,MOTOR_ORIENTATION,Motor Orientation,Motor_Orientation, Motor Assy,F3:F5,UNNAMED,-,F5,30,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!G3:G21,MOTOR_HORSEPOWER,Motor Horsepower,Horsepower_Mtr, Motor Assy,G3:G21,1_HP,1 HP,G3,10,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!G3:G21,MOTOR_HORSEPOWER,Motor Horsepower,Horsepower_Mtr, Motor Assy,G3:G21,1_5_HP,1.5 HP,G4,20,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!G3:G21,MOTOR_HORSEPOWER,Motor Horsepower,Horsepower_Mtr, Motor Assy,G3:G21,2_HP,2  HP,G5,30,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!G3:G21,MOTOR_HORSEPOWER,Motor Horsepower,Horsepower_Mtr, Motor Assy,G3:G21,3_HP,3 HP,G6,40,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!G3:G21,MOTOR_HORSEPOWER,Motor Horsepower,Horsepower_Mtr, Motor Assy,G3:G21,5_HP,5 HP,G7,50,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!G3:G21,MOTOR_HORSEPOWER,Motor Horsepower,Horsepower_Mtr, Motor Assy,G3:G21,7_5_HP,7.5 HP,G8,60,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!G3:G21,MOTOR_HORSEPOWER,Motor Horsepower,Horsepower_Mtr, Motor Assy,G3:G21,10_HP,10 HP,G9,70,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!G3:G21,MOTOR_HORSEPOWER,Motor Horsepower,Horsepower_Mtr, Motor Assy,G3:G21,15_HP,15 HP,G10,80,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!G3:G21,MOTOR_HORSEPOWER,Motor Horsepower,Horsepower_Mtr, Motor Assy,G3:G21,20_HP,20 HP,G11,90,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!G3:G21,MOTOR_HORSEPOWER,Motor Horsepower,Horsepower_Mtr, Motor Assy,G3:G21,25_HP,25 HP,G12,100,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!G3:G21,MOTOR_HORSEPOWER,Motor Horsepower,Horsepower_Mtr, Motor Assy,G3:G21,30_HP,30 HP,G13,110,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!G3:G21,MOTOR_HORSEPOWER,Motor Horsepower,Horsepower_Mtr, Motor Assy,G3:G21,40_HP,40 HP,G14,120,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!G3:G21,MOTOR_HORSEPOWER,Motor Horsepower,Horsepower_Mtr, Motor Assy,G3:G21,50_HP,50 HP,G15,130,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!G3:G21,MOTOR_HORSEPOWER,Motor Horsepower,Horsepower_Mtr, Motor Assy,G3:G21,60_HP,60 HP,G16,140,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!G3:G21,MOTOR_HORSEPOWER,Motor Horsepower,Horsepower_Mtr, Motor Assy,G3:G21,75_HP,75 HP,G17,150,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!G3:G21,MOTOR_HORSEPOWER,Motor Horsepower,Horsepower_Mtr, Motor Assy,G3:G21,100_HP,100 HP,G18,160,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!G3:G21,MOTOR_HORSEPOWER,Motor Horsepower,Horsepower_Mtr, Motor Assy,G3:G21,125_HP,125 HP,G19,170,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!G3:G21,MOTOR_HORSEPOWER,Motor Horsepower,Horsepower_Mtr, Motor Assy,G3:G21,150_HP,150 HP,G20,180,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!G3:G21,MOTOR_HORSEPOWER,Motor Horsepower,Horsepower_Mtr, Motor Assy,G3:G21,UNNAMED,-,G21,190,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!H3:H6,MOTOR_RPM,Motor RPM,RPM, Motor Assy,H3:H6,3600,3600,H3,10,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
FYBROC,configuration_and_hex_mapping,Nomenclature_V6.xlsm,Smart Number,' Motor Assy'!H3:H6,MOTOR_RPM,Motor RPM,RPM, Motor Assy,H3:H6,1800,1800,H4,20,high,C:\Users\makorede\Downloads\Combine_partnumbering - Claude\config\option_profiles\fybroc_defined_names.json
